adjustment_id,store_id,product_id,adjustment_time,adjustment_type,quantity_delta,notes
4767,3,29,2026-06-21 07:30:00,delivery,96,Inventory received for purchase order 1151
4768,3,30,2026-06-21 07:30:00,delivery,72,Inventory received for purchase order 1151
4769,3,36,2026-06-21 07:30:00,delivery,70,Inventory received for purchase order 1151
4770,3,16,2026-06-22 07:30:00,delivery,60,Inventory received for purchase order 1152
4771,3,18,2026-06-22 07:30:00,delivery,66,Inventory received for purchase order 1152
4772,3,22,2026-06-22 07:30:00,delivery,72,Inventory received for purchase order 1152
4773,3,19,2026-06-19 07:30:00,delivery,72,Inventory received for purchase order 1153
4774,3,20,2026-06-19 07:30:00,delivery,50,Inventory received for purchase order 1153
4775,3,27,2026-06-19 07:30:00,delivery,60,Inventory received for purchase order 1153
4776,3,34,2026-06-19 07:30:00,delivery,48,Inventory received for purchase order 1153
4777,3,24,2026-06-20 07:30:00,delivery,72,Inventory received for purchase order 1154
4778,3,28,2026-06-20 07:30:00,delivery,42,Inventory received for purchase order 1154
4779,3,40,2026-06-20 07:30:00,delivery,64,Inventory received for purchase order 1154
4780,3,43,2026-06-20 07:30:00,delivery,48,Inventory received for purchase order 1154
4781,3,17,2026-06-20 07:30:00,delivery,72,Inventory received for purchase order 1155
4782,3,33,2026-06-20 07:30:00,delivery,72,Inventory received for purchase order 1155
4783,3,2,2026-06-20 07:30:00,delivery,57,Inventory received for purchase order 1156
4784,3,13,2026-06-20 07:30:00,delivery,69,Inventory received for purchase order 1156
4785,3,21,2026-06-20 07:30:00,delivery,69,Inventory received for purchase order 1156
4786,3,23,2026-06-20 07:30:00,delivery,54,Inventory received for purchase order 1156
4787,3,35,2026-06-20 07:30:00,delivery,46,Inventory received for purchase order 1156
4788,3,39,2026-06-20 07:30:00,delivery,37,Inventory received for purchase order 1156
4789,3,45,2026-06-21 07:30:00,delivery,60,Inventory received for purchase order 1157
4790,3,48,2026-06-21 07:30:00,delivery,60,Inventory received for purchase order 1157
4791,3,1,2026-06-22 07:30:00,delivery,72,Inventory received for purchase order 1158
4792,3,5,2026-06-22 07:30:00,delivery,64,Inventory received for purchase order 1158
4793,3,31,2026-06-22 07:30:00,delivery,72,Inventory received for purchase order 1158
4794,3,32,2026-06-22 07:30:00,delivery,40,Inventory received for purchase order 1158
4795,3,44,2026-06-22 07:30:00,delivery,60,Inventory received for purchase order 1158
4796,3,46,2026-06-22 07:30:00,delivery,72,Inventory received for purchase order 1158
4797,3,47,2026-06-19 07:30:00,delivery,64,Inventory received for purchase order 1159
4798,3,3,2026-06-27 07:30:00,delivery,40,Inventory received for purchase order 1160
4799,3,9,2026-06-27 07:30:00,delivery,70,Inventory received for purchase order 1160
4800,3,15,2026-06-27 07:30:00,delivery,48,Inventory received for purchase order 1160
4801,3,20,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 1160
4802,3,21,2026-06-27 07:30:00,delivery,40,Inventory received for purchase order 1160
4803,3,2,2026-06-27 07:30:00,delivery,60,Inventory received for purchase order 1161
4804,3,14,2026-06-27 07:30:00,delivery,48,Inventory received for purchase order 1161
4805,3,22,2026-06-27 07:30:00,delivery,66,Inventory received for purchase order 1161
4806,3,24,2026-06-27 07:30:00,delivery,50,Inventory received for purchase order 1161
4807,3,27,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 1161
4808,3,48,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 1161
4809,3,7,2026-06-27 07:30:00,delivery,36,Inventory received for purchase order 1162
4810,3,25,2026-06-27 07:30:00,delivery,48,Inventory received for purchase order 1162
4811,3,26,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 1162
4812,3,30,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 1162
4813,3,34,2026-06-28 07:30:00,delivery,80,Inventory received for purchase order 1163
4814,3,44,2026-06-28 07:30:00,delivery,96,Inventory received for purchase order 1163
4815,3,46,2026-06-28 07:30:00,delivery,48,Inventory received for purchase order 1163
4816,3,13,2026-06-29 07:30:00,delivery,60,Inventory received for purchase order 1164
4817,3,28,2026-06-29 07:30:00,delivery,72,Inventory received for purchase order 1164
4818,3,35,2026-06-29 07:30:00,delivery,60,Inventory received for purchase order 1164
4819,3,16,2026-06-26 07:30:00,delivery,80,Inventory received for purchase order 1165
4820,3,29,2026-06-26 07:30:00,delivery,40,Inventory received for purchase order 1165
4821,3,36,2026-06-26 07:30:00,delivery,64,Inventory received for purchase order 1165
4822,3,43,2026-06-26 07:30:00,delivery,24,Inventory received for purchase order 1165
4823,3,45,2026-06-26 07:30:00,delivery,64,Inventory received for purchase order 1165
4824,3,11,2026-06-27 07:30:00,delivery,54,Inventory received for purchase order 1166
4825,3,17,2026-06-27 07:30:00,delivery,95,Inventory received for purchase order 1166
4826,3,32,2026-06-27 07:30:00,delivery,78,Inventory received for purchase order 1166
4827,3,33,2026-06-27 07:30:00,delivery,54,Inventory received for purchase order 1166
4828,3,37,2026-06-27 07:30:00,delivery,96,Inventory received for purchase order 1166
4829,3,18,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 1167
4830,3,23,2026-06-27 07:30:00,delivery,48,Inventory received for purchase order 1167
4831,3,31,2026-06-27 07:30:00,delivery,60,Inventory received for purchase order 1167
4832,3,1,2026-06-27 07:30:00,delivery,36,Inventory received for purchase order 1168
4833,3,5,2026-06-27 07:30:00,delivery,56,Inventory received for purchase order 1168
4834,3,10,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 1168
4835,3,19,2026-06-27 07:30:00,delivery,50,Inventory received for purchase order 1168
4836,3,39,2026-06-27 07:30:00,delivery,60,Inventory received for purchase order 1168
4837,3,40,2026-06-27 07:30:00,delivery,72,Inventory received for purchase order 1168
4838,3,41,2026-06-28 07:30:00,delivery,48,Inventory received for purchase order 1169
4839,3,47,2026-06-28 07:30:00,delivery,72,Inventory received for purchase order 1169
4840,3,3,2026-07-06 07:30:00,delivery,60,Inventory received for purchase order 1170
4841,3,9,2026-07-06 07:30:00,delivery,50,Inventory received for purchase order 1170
4842,3,11,2026-07-06 07:30:00,delivery,80,Inventory received for purchase order 1170
4843,3,15,2026-07-06 07:30:00,delivery,96,Inventory received for purchase order 1170
4844,3,10,2026-07-03 07:30:00,delivery,72,Inventory received for purchase order 1171
4845,3,14,2026-07-03 07:30:00,delivery,72,Inventory received for purchase order 1171
4846,3,24,2026-07-03 07:30:00,delivery,80,Inventory received for purchase order 1171
4847,3,26,2026-07-03 07:30:00,delivery,42,Inventory received for purchase order 1171
4848,3,27,2026-07-03 07:30:00,delivery,72,Inventory received for purchase order 1171
4849,3,37,2026-07-03 07:30:00,delivery,48,Inventory received for purchase order 1171
4850,3,41,2026-07-04 07:30:00,delivery,60,Inventory received for purchase order 1172
4851,3,7,2026-07-04 07:30:00,delivery,105,Inventory received for purchase order 1173
4852,3,25,2026-07-04 07:30:00,delivery,57,Inventory received for purchase order 1173
4853,3,29,2026-07-04 07:30:00,delivery,93,Inventory received for purchase order 1173
4854,3,30,2026-07-04 07:30:00,delivery,69,Inventory received for purchase order 1173
4855,3,36,2026-07-04 07:30:00,delivery,48,Inventory received for purchase order 1173
4856,3,16,2026-07-04 07:30:00,delivery,48,Inventory received for purchase order 1174
4857,3,18,2026-07-04 07:30:00,delivery,66,Inventory received for purchase order 1174
4858,3,22,2026-07-04 07:30:00,delivery,54,Inventory received for purchase order 1174
4859,3,43,2026-07-04 07:30:00,delivery,90,Inventory received for purchase order 1174
4860,3,19,2026-07-05 07:30:00,delivery,72,Inventory received for purchase order 1175
4861,3,20,2026-07-05 07:30:00,delivery,50,Inventory received for purchase order 1175
4862,3,34,2026-07-05 07:30:00,delivery,59,Inventory received for purchase order 1175
4863,3,47,2026-07-05 07:30:00,delivery,100,Inventory received for purchase order 1175
4864,3,28,2026-07-06 07:30:00,delivery,60,Inventory received for purchase order 1176
4865,3,40,2026-07-06 07:30:00,delivery,32,Inventory received for purchase order 1176
4866,3,17,2026-07-03 07:30:00,delivery,48,Inventory received for purchase order 1177
4867,3,33,2026-07-03 07:30:00,delivery,54,Inventory received for purchase order 1177
4868,3,2,2026-07-04 07:30:00,delivery,60,Inventory received for purchase order 1178
4869,3,13,2026-07-04 07:30:00,delivery,72,Inventory received for purchase order 1178
4870,3,21,2026-07-04 07:30:00,delivery,72,Inventory received for purchase order 1178
4871,3,23,2026-07-04 07:30:00,delivery,96,Inventory received for purchase order 1178
4872,3,31,2026-07-04 07:30:00,delivery,96,Inventory received for purchase order 1178
4873,3,35,2026-07-04 07:30:00,delivery,48,Inventory received for purchase order 1178
4874,3,39,2026-07-04 07:30:00,delivery,60,Inventory received for purchase order 1179
4875,3,45,2026-07-04 07:30:00,delivery,96,Inventory received for purchase order 1179
4876,3,48,2026-07-04 07:30:00,delivery,60,Inventory received for purchase order 1179
4877,3,1,2026-07-04 07:30:00,delivery,72,Inventory received for purchase order 1180
4878,3,5,2026-07-04 07:30:00,delivery,72,Inventory received for purchase order 1180
4879,3,32,2026-07-04 07:30:00,delivery,80,Inventory received for purchase order 1180
4880,3,44,2026-07-04 07:30:00,delivery,50,Inventory received for purchase order 1180
4881,3,46,2026-07-04 07:30:00,delivery,72,Inventory received for purchase order 1180
4882,3,3,2026-07-12 07:30:00,delivery,40,Inventory received for purchase order 1181
4883,3,9,2026-07-12 07:30:00,delivery,70,Inventory received for purchase order 1181
4884,3,15,2026-07-12 07:30:00,delivery,48,Inventory received for purchase order 1181
4885,3,21,2026-07-12 07:30:00,delivery,64,Inventory received for purchase order 1181
4886,3,2,2026-07-13 07:30:00,delivery,80,Inventory received for purchase order 1182
4887,3,7,2026-07-13 07:30:00,delivery,8,Inventory received for purchase order 1182
4888,3,14,2026-07-13 07:30:00,delivery,72,Inventory received for purchase order 1182
4889,3,22,2026-07-13 07:30:00,delivery,60,Inventory received for purchase order 1182
4890,3,24,2026-07-13 07:30:00,delivery,70,Inventory received for purchase order 1182
4891,3,27,2026-07-13 07:30:00,delivery,72,Inventory received for purchase order 1182
4892,3,48,2026-07-10 07:30:00,delivery,72,Inventory received for purchase order 1183
4893,3,25,2026-07-11 07:30:00,delivery,60,Inventory received for purchase order 1184
4894,3,26,2026-07-11 07:30:00,delivery,108,Inventory received for purchase order 1184
4895,3,30,2026-07-11 07:30:00,delivery,72,Inventory received for purchase order 1184
4896,3,34,2026-07-11 07:30:00,delivery,60,Inventory received for purchase order 1185
4897,3,46,2026-07-11 07:30:00,delivery,96,Inventory received for purchase order 1185
4898,3,13,2026-07-11 07:30:00,delivery,40,Inventory received for purchase order 1186
4899,3,20,2026-07-11 07:30:00,delivery,79,Inventory received for purchase order 1186
4900,3,28,2026-07-11 07:30:00,delivery,72,Inventory received for purchase order 1186
4901,3,35,2026-07-11 07:30:00,delivery,40,Inventory received for purchase order 1186
4902,3,44,2026-07-11 07:30:00,delivery,72,Inventory received for purchase order 1186
4903,3,16,2026-07-12 07:30:00,delivery,60,Inventory received for purchase order 1187
4904,3,36,2026-07-12 07:30:00,delivery,80,Inventory received for purchase order 1187
4905,3,43,2026-07-12 07:30:00,delivery,48,Inventory received for purchase order 1187
4906,3,45,2026-07-12 07:30:00,delivery,88,Inventory received for purchase order 1187
4907,3,11,2026-07-13 07:30:00,delivery,36,Inventory received for purchase order 1188
4908,3,17,2026-07-13 07:30:00,delivery,72,Inventory received for purchase order 1188
4909,3,32,2026-07-13 07:30:00,delivery,60,Inventory received for purchase order 1188
4910,3,33,2026-07-13 07:30:00,delivery,60,Inventory received for purchase order 1188
4911,3,5,2026-07-10 07:30:00,delivery,72,Inventory received for purchase order 1189
4912,3,18,2026-07-10 07:30:00,delivery,64,Inventory received for purchase order 1189
4913,3,23,2026-07-10 07:30:00,delivery,72,Inventory received for purchase order 1189
4914,3,37,2026-07-10 07:30:00,delivery,72,Inventory received for purchase order 1189
4915,3,39,2026-07-10 07:30:00,delivery,70,Inventory received for purchase order 1189
4916,3,1,2026-07-11 07:30:00,delivery,69,Inventory received for purchase order 1190
4917,3,10,2026-07-11 07:30:00,delivery,69,Inventory received for purchase order 1190
4918,3,19,2026-07-11 07:30:00,delivery,57,Inventory received for purchase order 1190
4919,3,31,2026-07-11 07:30:00,delivery,46,Inventory received for purchase order 1190
4920,3,40,2026-07-11 07:30:00,delivery,69,Inventory received for purchase order 1190
4921,3,41,2026-07-11 07:30:00,delivery,54,Inventory received for purchase order 1190
4922,3,47,2026-07-11 07:30:00,delivery,56,Inventory received for purchase order 1191
4923,3,3,2026-07-18 07:30:00,delivery,80,Inventory received for purchase order 1192
4924,3,9,2026-07-18 07:30:00,delivery,70,Inventory received for purchase order 1192
4925,3,11,2026-07-18 07:30:00,delivery,80,Inventory received for purchase order 1192
4926,3,15,2026-07-18 07:30:00,delivery,48,Inventory received for purchase order 1192
4927,3,21,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 1192
4928,3,10,2026-07-19 07:30:00,delivery,64,Inventory received for purchase order 1193
4929,3,14,2026-07-19 07:30:00,delivery,48,Inventory received for purchase order 1193
4930,3,24,2026-07-19 07:30:00,delivery,60,Inventory received for purchase order 1193
4931,3,26,2026-07-19 07:30:00,delivery,36,Inventory received for purchase order 1193
4932,3,37,2026-07-19 07:30:00,delivery,56,Inventory received for purchase order 1193
4933,3,41,2026-07-19 07:30:00,delivery,54,Inventory received for purchase order 1193
4934,3,7,2026-07-20 07:30:00,delivery,72,Inventory received for purchase order 1194
4935,3,25,2026-07-20 07:30:00,delivery,72,Inventory received for purchase order 1194
4936,3,30,2026-07-20 07:30:00,delivery,35,Inventory received for purchase order 1194
4937,3,36,2026-07-20 07:30:00,delivery,70,Inventory received for purchase order 1194
4938,3,16,2026-07-17 07:30:00,delivery,48,Inventory received for purchase order 1195
4939,3,18,2026-07-17 07:30:00,delivery,48,Inventory received for purchase order 1195
4940,3,22,2026-07-17 07:30:00,delivery,72,Inventory received for purchase order 1195
4941,3,43,2026-07-17 07:30:00,delivery,50,Inventory received for purchase order 1195
4942,3,2,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 1196
4943,3,19,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 1196
4944,3,20,2026-07-18 07:30:00,delivery,60,Inventory received for purchase order 1196
4945,3,27,2026-07-18 07:30:00,delivery,54,Inventory received for purchase order 1196
4946,3,34,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 1196
4947,3,47,2026-07-18 07:30:00,delivery,80,Inventory received for purchase order 1196
4948,3,28,2026-07-18 07:30:00,delivery,66,Inventory received for purchase order 1197
4949,3,29,2026-07-18 07:30:00,delivery,100,Inventory received for purchase order 1197
4950,3,40,2026-07-18 07:30:00,delivery,40,Inventory received for purchase order 1197
4951,3,17,2026-07-18 07:30:00,delivery,72,Inventory received for purchase order 1198
4952,3,33,2026-07-18 07:30:00,delivery,42,Inventory received for purchase order 1198
4953,3,5,2026-07-19 07:30:00,delivery,72,Inventory received for purchase order 1199
4954,3,13,2026-07-19 07:30:00,delivery,72,Inventory received for purchase order 1199
4955,3,23,2026-07-19 07:30:00,delivery,72,Inventory received for purchase order 1199
4956,3,31,2026-07-19 07:30:00,delivery,72,Inventory received for purchase order 1199
4957,3,35,2026-07-19 07:30:00,delivery,96,Inventory received for purchase order 1199
4958,3,45,2026-07-19 07:30:00,delivery,36,Inventory received for purchase order 1199
4959,3,48,2026-07-20 07:30:00,delivery,90,Inventory received for purchase order 1200
4960,3,1,2026-07-17 07:30:00,delivery,72,Inventory received for purchase order 1201
4961,3,32,2026-07-17 07:30:00,delivery,60,Inventory received for purchase order 1201
4962,3,39,2026-07-17 07:30:00,delivery,60,Inventory received for purchase order 1201
4963,3,44,2026-07-17 07:30:00,delivery,30,Inventory received for purchase order 1201
4964,3,46,2026-07-17 07:30:00,delivery,48,Inventory received for purchase order 1201
4965,3,3,2026-07-25 07:30:00,delivery,40,Inventory received for purchase order 1202
4966,3,9,2026-07-25 07:30:00,delivery,30,Inventory received for purchase order 1202
4967,3,11,2026-07-25 07:30:00,delivery,40,Inventory received for purchase order 1202
4968,3,15,2026-07-25 07:30:00,delivery,96,Inventory received for purchase order 1202
4969,3,21,2026-07-25 07:30:00,delivery,80,Inventory received for purchase order 1202
4970,3,14,2026-07-25 07:30:00,delivery,48,Inventory received for purchase order 1203
4971,3,22,2026-07-25 07:30:00,delivery,42,Inventory received for purchase order 1203
4972,3,27,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 1203
4973,3,48,2026-07-25 07:30:00,delivery,71,Inventory received for purchase order 1203
4974,3,7,2026-07-25 07:30:00,delivery,36,Inventory received for purchase order 1204
4975,3,25,2026-07-25 07:30:00,delivery,60,Inventory received for purchase order 1204
4976,3,26,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 1204
4977,3,29,2026-07-25 07:30:00,delivery,48,Inventory received for purchase order 1204
4978,3,30,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 1204
4979,3,34,2026-07-26 07:30:00,delivery,60,Inventory received for purchase order 1205
4980,3,44,2026-07-26 07:30:00,delivery,96,Inventory received for purchase order 1205
4981,3,46,2026-07-26 07:30:00,delivery,72,Inventory received for purchase order 1205
4982,3,13,2026-07-27 07:30:00,delivery,60,Inventory received for purchase order 1206
4983,3,20,2026-07-27 07:30:00,delivery,70,Inventory received for purchase order 1206
4984,3,28,2026-07-27 07:30:00,delivery,56,Inventory received for purchase order 1206
4985,3,35,2026-07-27 07:30:00,delivery,20,Inventory received for purchase order 1206
4986,3,47,2026-07-27 07:30:00,delivery,20,Inventory received for purchase order 1206
4987,3,16,2026-07-24 07:30:00,delivery,57,Inventory received for purchase order 1207
4988,3,24,2026-07-24 07:30:00,delivery,69,Inventory received for purchase order 1207
4989,3,36,2026-07-24 07:30:00,delivery,54,Inventory received for purchase order 1207
4990,3,43,2026-07-24 07:30:00,delivery,69,Inventory received for purchase order 1207
4991,3,45,2026-07-24 07:30:00,delivery,61,Inventory received for purchase order 1207
4992,3,17,2026-07-25 07:30:00,delivery,48,Inventory received for purchase order 1208
4993,3,32,2026-07-25 07:30:00,delivery,60,Inventory received for purchase order 1208
4994,3,33,2026-07-25 07:30:00,delivery,78,Inventory received for purchase order 1208
4995,3,2,2026-07-25 07:30:00,delivery,40,Inventory received for purchase order 1209
4996,3,18,2026-07-25 07:30:00,delivery,80,Inventory received for purchase order 1209
4997,3,23,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 1209
4998,3,31,2026-07-25 07:30:00,delivery,60,Inventory received for purchase order 1209
4999,3,37,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 1209
5000,3,39,2026-07-25 07:30:00,delivery,50,Inventory received for purchase order 1209
5001,3,1,2026-07-25 07:30:00,delivery,72,Inventory received for purchase order 1210
5002,3,5,2026-07-25 07:30:00,delivery,16,Inventory received for purchase order 1210
5003,3,10,2026-07-25 07:30:00,delivery,48,Inventory received for purchase order 1210
5004,3,19,2026-07-25 07:30:00,delivery,50,Inventory received for purchase order 1210
5005,3,40,2026-07-25 07:30:00,delivery,48,Inventory received for purchase order 1210
5006,3,41,2026-07-25 07:30:00,delivery,64,Inventory received for purchase order 1210
5007,1,5,2026-05-22 08:00:00,return,1,Resellable customer return 1
5008,2,31,2025-11-27 10:50:00,return,3,Resellable customer return 2
5009,2,29,2025-12-08 19:45:00,return,3,Resellable customer return 4
5010,3,24,2026-06-15 09:00:00,return,1,Resellable customer return 5
5011,1,14,2026-05-25 12:45:00,return,2,Resellable customer return 6
5012,3,13,2025-12-04 10:00:00,return,3,Resellable customer return 7
5013,1,10,2026-03-30 13:05:00,return,1,Resellable customer return 9
5014,2,14,2025-12-25 08:00:00,return,1,Resellable customer return 10
5015,2,19,2026-02-17 08:00:00,return,1,Resellable customer return 13
5016,1,23,2026-03-13 20:40:00,return,3,Resellable customer return 14
5017,3,48,2025-11-26 15:35:00,return,1,Resellable customer return 15
5018,1,36,2025-12-17 17:40:00,return,1,Resellable customer return 16
5019,3,19,2026-02-13 13:10:00,return,1,Resellable customer return 17
5020,3,14,2026-02-23 13:30:00,return,4,Resellable customer return 18
5021,1,28,2025-12-02 15:25:00,return,1,Resellable customer return 19
5022,3,30,2026-04-06 11:40:00,return,1,Resellable customer return 21
5023,3,33,2026-05-29 09:00:00,return,1,Resellable customer return 22
5024,1,19,2026-05-06 15:55:00,return,2,Resellable customer return 26
5025,3,43,2026-04-30 10:55:00,return,2,Resellable customer return 27
5026,3,3,2026-03-14 15:10:00,return,1,Resellable customer return 28
5027,3,46,2026-01-26 18:45:00,return,1,Resellable customer return 30
5028,2,11,2026-07-19 08:00:00,return,2,Resellable customer return 31
5029,2,13,2026-04-21 18:15:00,return,4,Resellable customer return 32
5030,3,10,2026-01-20 13:00:00,return,1,Resellable customer return 34
5031,2,45,2025-12-01 18:25:00,return,2,Resellable customer return 35
5032,2,22,2026-07-31 20:55:00,return,1,Resellable customer return 36
5033,1,15,2025-11-30 18:50:00,return,2,Resellable customer return 37
5034,2,7,2026-06-02 20:00:00,return,2,Resellable customer return 38
5035,1,7,2026-01-03 18:05:00,return,2,Resellable customer return 39
5036,1,33,2026-05-27 13:25:00,return,1,Resellable customer return 41
5037,1,19,2026-03-15 20:35:00,return,2,Resellable customer return 42
5038,2,13,2025-12-08 20:30:00,return,1,Resellable customer return 45
5039,3,35,2026-06-28 11:25:00,return,2,Resellable customer return 49
5040,2,28,2026-07-22 13:40:00,return,1,Resellable customer return 51
5041,1,16,2026-01-15 18:20:00,return,2,Resellable customer return 52
5042,3,10,2026-07-31 09:00:00,return,1,Resellable customer return 54
5043,3,47,2026-06-30 09:35:00,return,2,Resellable customer return 56
5044,1,33,2026-02-12 14:00:00,return,1,Resellable customer return 57
5045,2,20,2025-12-28 08:00:00,return,1,Resellable customer return 61
5046,1,1,2026-03-02 18:15:00,return,1,Resellable customer return 62
5047,3,39,2026-03-29 15:00:00,return,1,Resellable customer return 63
5048,2,7,2026-02-16 19:35:00,return,3,Resellable customer return 64
5049,1,19,2025-11-19 19:40:00,return,2,Resellable customer return 66
5050,3,33,2026-06-27 19:40:00,return,1,Resellable customer return 67
5051,3,10,2025-12-03 09:00:00,return,2,Resellable customer return 70
5052,2,21,2026-01-20 13:25:00,return,2,Resellable customer return 71
5053,1,33,2026-07-23 15:25:00,return,1,Resellable customer return 73
5054,1,45,2025-11-28 19:15:00,return,1,Resellable customer return 74
5055,3,5,2026-03-30 16:00:00,return,1,Resellable customer return 76
5056,2,46,2026-07-04 08:00:00,return,3,Resellable customer return 79
5057,1,7,2026-04-16 17:40:00,return,2,Resellable customer return 81
5058,2,33,2026-01-19 17:10:00,return,1,Resellable customer return 82
5059,1,33,2026-02-22 12:10:00,return,2,Resellable customer return 84
5060,3,15,2026-01-15 09:00:00,return,1,Resellable customer return 85
5061,3,24,2026-05-15 15:55:00,return,2,Resellable customer return 87
5062,3,17,2025-11-14 11:05:00,return,2,Resellable customer return 89
5063,1,11,2026-07-04 20:20:00,return,2,Resellable customer return 94
5064,1,13,2026-04-27 12:55:00,return,1,Resellable customer return 96
5065,2,18,2025-12-29 14:20:00,return,1,Resellable customer return 99
5066,1,37,2026-02-11 21:20:00,return,3,Resellable customer return 100
5067,1,20,2025-11-27 11:20:00,return,3,Resellable customer return 103
5068,3,1,2026-01-09 20:10:00,return,3,Resellable customer return 104
5069,3,1,2026-07-23 09:00:00,return,4,Resellable customer return 106
5070,1,9,2026-07-03 08:00:00,return,2,Resellable customer return 107
5071,2,40,2025-12-29 09:30:00,return,1,Resellable customer return 108
5072,3,10,2026-01-17 14:50:00,return,1,Resellable customer return 109
5073,3,39,2026-02-11 14:05:00,return,3,Resellable customer return 110
5074,1,7,2025-12-12 19:45:00,return,2,Resellable customer return 113
5075,2,29,2026-03-25 19:55:00,return,1,Resellable customer return 116
5076,2,9,2026-02-26 18:30:00,return,3,Resellable customer return 118
5077,3,1,2025-12-19 19:35:00,return,2,Resellable customer return 119
5078,1,9,2025-12-03 14:20:00,return,1,Resellable customer return 121
5079,3,18,2025-12-27 09:00:00,return,1,Resellable customer return 122
5080,3,1,2025-12-02 19:45:00,return,1,Resellable customer return 123
5081,3,33,2026-02-04 12:00:00,return,1,Resellable customer return 125
5082,2,30,2026-02-20 08:00:00,return,1,Resellable customer return 126
5083,1,13,2025-12-16 19:55:00,return,1,Resellable customer return 127
5084,1,37,2026-05-14 14:45:00,return,3,Resellable customer return 128
5085,1,25,2026-01-02 18:45:00,return,1,Resellable customer return 131
5086,2,26,2026-04-09 20:15:00,return,2,Resellable customer return 134
5087,2,29,2026-03-15 13:35:00,return,1,Resellable customer return 135
5088,1,28,2026-03-08 20:00:00,return,1,Resellable customer return 137
5089,2,11,2026-05-15 11:50:00,return,2,Resellable customer return 141
5090,2,40,2026-05-28 17:10:00,return,1,Resellable customer return 143
5091,2,35,2026-05-20 08:00:00,return,2,Resellable customer return 144
5092,1,47,2026-02-27 21:05:00,return,4,Resellable customer return 145
5093,2,34,2025-12-19 13:00:00,return,1,Resellable customer return 147
5094,3,33,2026-07-03 11:10:00,return,3,Resellable customer return 149
5095,1,48,2026-05-26 21:55:00,return,3,Resellable customer return 150
5096,2,10,2026-04-10 08:00:00,return,1,Resellable customer return 151
5097,1,1,2025-12-30 11:00:00,return,2,Resellable customer return 152
5098,3,24,2026-01-12 09:45:00,return,1,Resellable customer return 153
5099,3,34,2026-06-24 18:35:00,return,2,Resellable customer return 157
5100,3,41,2026-07-31 17:20:00,return,2,Resellable customer return 158
5101,2,39,2025-12-23 08:00:00,return,1,Resellable customer return 160
5102,2,32,2026-07-24 19:55:00,return,2,Resellable customer return 163
5103,2,3,2026-05-01 12:05:00,return,1,Resellable customer return 164
5104,3,7,2026-01-09 16:15:00,return,1,Resellable customer return 167
5105,1,26,2025-12-31 17:45:00,return,1,Resellable customer return 168
5106,1,45,2026-07-28 18:40:00,return,1,Resellable customer return 169
5107,3,44,2026-03-21 14:20:00,return,2,Resellable customer return 171
5108,3,2,2026-03-16 19:45:00,return,2,Resellable customer return 173
5109,2,13,2025-12-20 08:00:00,return,1,Resellable customer return 174
5110,3,36,2025-12-09 20:15:00,return,2,Resellable customer return 176
5111,2,14,2025-11-28 15:50:00,return,1,Resellable customer return 178
5112,3,47,2026-07-04 09:00:00,return,1,Resellable customer return 179
5113,1,25,2026-07-31 19:00:00,return,1,Resellable customer return 180
5114,3,2,2026-07-31 17:15:00,return,2,Resellable customer return 181
5115,2,48,2026-05-08 20:10:00,return,3,Resellable customer return 183
5116,2,16,2026-06-13 19:30:00,return,2,Resellable customer return 184
5117,2,5,2026-06-27 08:00:00,return,1,Resellable customer return 185
5118,2,18,2025-11-15 20:35:00,return,2,Resellable customer return 187
5119,1,16,2026-07-16 13:05:00,return,2,Resellable customer return 189
5120,1,28,2026-06-11 20:50:00,return,1,Resellable customer return 190
5121,1,1,2025-12-26 12:20:00,return,1,Resellable customer return 192
5122,1,37,2026-04-12 11:05:00,return,2,Resellable customer return 194
5123,2,37,2026-06-21 10:00:00,return,2,Resellable customer return 195
5124,1,3,2026-07-21 14:20:00,return,2,Resellable customer return 199
5125,1,19,2025-11-21 15:15:00,return,1,Resellable customer return 200
5126,2,43,2026-06-11 17:40:00,return,2,Resellable customer return 202
5127,3,10,2026-04-23 17:00:00,return,2,Resellable customer return 205
5128,3,14,2026-02-14 09:00:00,return,1,Resellable customer return 206
5129,3,45,2026-07-24 18:25:00,return,3,Resellable customer return 210
5130,3,10,2026-01-03 18:30:00,return,4,Resellable customer return 211
5131,3,31,2026-02-12 09:00:00,return,1,Resellable customer return 212
5132,3,23,2026-01-01 09:00:00,return,1,Resellable customer return 213
5133,2,5,2026-05-06 11:00:00,return,1,Resellable customer return 215
5134,2,10,2026-06-21 14:55:00,return,1,Resellable customer return 216
