shift_id,employee_id,store_id,scheduled_start,scheduled_end,actual_start,actual_end,shift_status
1511,62,3,2026-04-16 09:00:00,2026-04-16 13:00:00,2026-04-16 09:00:00,2026-04-16 12:59:00,completed
1512,62,3,2026-05-14 09:00:00,2026-05-14 15:00:00,2026-05-14 09:04:00,2026-05-14 15:20:00,completed
1513,63,2,2026-01-06 12:00:00,2026-01-06 20:00:00,,,cancelled
1514,63,2,2025-11-22 08:15:00,2025-11-22 16:15:00,2025-11-22 08:15:00,2025-11-22 16:15:00,completed
1515,63,2,2026-06-09 08:00:00,2026-06-09 16:00:00,2026-06-09 08:00:00,2026-06-09 16:00:00,completed
1516,63,2,2026-06-09 16:00:00,2026-06-09 21:00:00,2026-06-09 16:00:00,2026-06-09 21:00:00,completed
1517,63,2,2026-06-10 08:00:00,2026-06-10 16:00:00,2026-06-10 08:00:00,2026-06-10 16:00:00,completed
1518,63,2,2026-06-10 16:00:00,2026-06-10 21:00:00,2026-06-10 16:00:00,2026-06-10 21:00:00,completed
1519,63,2,2026-06-11 08:00:00,2026-06-11 16:00:00,2026-06-11 08:00:00,2026-06-11 16:00:00,completed
1520,63,2,2026-06-11 16:15:00,2026-06-11 21:00:00,2026-06-11 16:15:00,2026-06-11 21:00:00,completed
1521,63,2,2026-06-12 08:30:00,2026-06-12 16:30:00,2026-06-12 08:30:00,2026-06-12 16:30:00,completed
1522,63,2,2026-06-12 16:30:00,2026-06-12 21:00:00,2026-06-12 16:30:00,2026-06-12 21:00:00,completed
1523,63,2,2026-02-11 11:00:00,2026-02-11 15:00:00,,,missed
1524,63,2,2025-11-21 13:00:00,2025-11-21 17:00:00,,,cancelled
1525,63,2,2026-06-13 08:15:00,2026-06-13 16:15:00,2026-06-13 08:15:00,2026-06-13 16:15:00,completed
1526,63,2,2026-06-13 16:30:00,2026-06-13 21:00:00,2026-06-13 16:30:00,2026-06-13 21:00:00,completed
1527,63,2,2026-06-14 08:00:00,2026-06-14 16:00:00,2026-06-14 08:00:00,2026-06-14 16:00:00,completed
1528,63,2,2026-04-15 13:00:00,2026-04-15 19:00:00,,,cancelled
1529,63,2,2026-06-14 16:15:00,2026-06-14 21:00:00,2026-06-14 16:15:00,2026-06-14 21:00:00,completed
1530,63,2,2026-06-15 08:00:00,2026-06-15 16:00:00,2026-06-15 08:00:00,2026-06-15 16:00:00,completed
1531,63,2,2025-12-11 08:00:00,2025-12-11 12:00:00,,,missed
1532,63,2,2026-05-28 11:00:00,2026-05-28 19:00:00,,,missed
1533,63,2,2025-11-22 16:30:00,2025-11-22 21:00:00,2025-11-22 16:30:00,2025-11-22 21:00:00,completed
1534,63,2,2026-06-15 16:15:00,2026-06-15 21:00:00,2026-06-15 16:15:00,2026-06-15 21:00:00,completed
1535,63,2,2026-06-16 08:00:00,2026-06-16 16:00:00,2026-06-16 08:00:00,2026-06-16 16:00:00,completed
1536,63,2,2026-06-16 16:30:00,2026-06-16 21:00:00,2026-06-16 16:30:00,2026-06-16 21:00:00,completed
1537,63,2,2026-06-17 09:00:00,2026-06-17 17:00:00,2026-06-17 09:00:00,2026-06-17 17:00:00,completed
1538,63,2,2026-06-17 17:00:00,2026-06-17 21:00:00,2026-06-17 17:00:00,2026-06-17 21:00:00,completed
1539,63,2,2026-06-18 08:00:00,2026-06-18 16:00:00,2026-06-18 08:00:00,2026-06-18 16:00:00,completed
1540,64,3,2026-04-22 12:00:00,2026-04-22 18:00:00,2026-04-22 11:50:00,2026-04-22 18:12:00,completed
1541,64,3,2026-07-15 13:00:00,2026-07-15 17:00:00,2026-07-15 13:11:00,2026-07-15 17:08:00,completed
1542,64,3,2026-06-09 12:00:00,2026-06-09 20:00:00,2026-06-09 11:54:00,2026-06-09 19:55:00,completed
1543,64,3,2026-06-27 11:00:00,2026-06-27 17:00:00,2026-06-27 10:53:00,2026-06-27 17:16:00,completed
1544,64,3,2026-02-05 14:00:00,2026-02-05 18:00:00,2026-02-05 13:55:00,2026-02-05 18:12:00,completed
1545,64,3,2026-04-30 11:00:00,2026-04-30 15:00:00,2026-04-30 11:20:00,2026-04-30 15:07:00,completed
1546,64,3,2025-11-23 17:00:00,2025-11-23 21:00:00,2025-11-23 17:00:00,2025-11-23 21:00:00,completed
1547,64,3,2026-03-14 09:00:00,2026-03-14 13:00:00,,,missed
1548,64,3,2026-07-22 12:00:00,2026-07-22 20:00:00,2026-07-22 11:58:00,2026-07-22 19:55:00,completed
1549,64,3,2026-03-04 09:00:00,2026-03-04 17:00:00,2026-03-04 09:00:00,2026-03-04 17:03:00,completed
1550,64,3,2026-03-28 13:00:00,2026-03-28 19:00:00,2026-03-28 13:11:00,2026-03-28 19:07:00,completed
1551,64,3,2026-01-20 14:00:00,2026-01-20 20:00:00,2026-01-20 14:05:00,2026-01-20 20:13:00,completed
1552,64,3,2026-07-12 11:00:00,2026-07-12 19:00:00,2026-07-12 11:11:00,2026-07-12 19:01:00,completed
1553,64,3,2026-04-24 11:00:00,2026-04-24 19:00:00,,,missed
1554,64,3,2026-05-09 10:00:00,2026-05-09 18:00:00,,,cancelled
1555,64,3,2025-11-25 10:00:00,2025-11-25 16:00:00,2025-11-25 10:04:00,2025-11-25 16:06:00,completed
1556,64,3,2026-05-09 09:00:00,2026-05-09 17:00:00,2026-05-09 09:00:00,2026-05-09 17:13:00,completed
1557,64,3,2026-04-11 12:00:00,2026-04-11 20:00:00,2026-04-11 11:50:00,2026-04-11 19:50:00,completed
1558,64,3,2026-01-08 09:00:00,2026-01-08 13:00:00,2026-01-08 09:00:00,2026-01-08 12:46:00,completed
1559,64,3,2026-03-19 11:00:00,2026-03-19 17:00:00,,,cancelled
1560,64,3,2025-12-04 13:00:00,2025-12-04 17:00:00,2025-12-04 13:17:00,2025-12-04 16:52:00,completed
1561,13,2,2025-11-23 08:15:00,2025-11-23 16:15:00,2025-11-23 08:15:00,2025-11-23 16:15:00,completed
1562,65,2,2026-06-18 16:00:00,2026-06-18 21:00:00,2026-06-18 16:00:00,2026-06-18 21:00:00,completed
1563,65,2,2026-07-14 11:00:00,2026-07-14 17:00:00,,,cancelled
1564,65,2,2026-06-19 08:15:00,2026-06-19 16:15:00,2026-06-19 08:15:00,2026-06-19 16:15:00,completed
1565,65,2,2026-06-19 16:30:00,2026-06-19 21:00:00,2026-06-19 16:30:00,2026-06-19 21:00:00,completed
1566,65,2,2026-06-20 08:00:00,2026-06-20 16:00:00,2026-06-20 08:00:00,2026-06-20 16:00:00,completed
1567,65,2,2026-07-15 09:00:00,2026-07-15 13:00:00,,,cancelled
1568,65,2,2026-06-20 16:15:00,2026-06-20 21:00:00,2026-06-20 16:15:00,2026-06-20 21:00:00,completed
1569,65,2,2026-06-21 08:15:00,2026-06-21 16:15:00,2026-06-21 08:15:00,2026-06-21 16:15:00,completed
1570,65,2,2026-06-21 16:45:00,2026-06-21 21:00:00,2026-06-21 16:45:00,2026-06-21 21:00:00,completed
1571,65,2,2026-06-21 14:00:00,2026-06-21 18:00:00,,,cancelled
1572,65,2,2026-06-05 14:00:00,2026-06-05 18:00:00,,,cancelled
1573,65,2,2026-06-22 08:00:00,2026-06-22 16:00:00,2026-06-22 08:00:00,2026-06-22 16:00:00,completed
1574,65,2,2026-06-07 13:00:00,2026-06-07 21:00:00,,,cancelled
1575,65,2,2026-06-22 16:00:00,2026-06-22 21:00:00,2026-06-22 16:00:00,2026-06-22 21:00:00,completed
1576,65,2,2026-06-23 08:00:00,2026-06-23 16:00:00,2026-06-23 08:00:00,2026-06-23 16:00:00,completed
1577,65,2,2026-06-23 16:15:00,2026-06-23 21:00:00,2026-06-23 16:15:00,2026-06-23 21:00:00,completed
1578,65,2,2026-06-24 08:00:00,2026-06-24 16:00:00,2026-06-24 08:00:00,2026-06-24 16:00:00,completed
1579,13,2,2025-11-23 16:45:00,2025-11-23 21:00:00,2025-11-23 16:45:00,2025-11-23 21:00:00,completed
1580,65,2,2026-06-24 16:30:00,2026-06-24 21:00:00,2026-06-24 16:30:00,2026-06-24 21:00:00,completed
1581,65,2,2026-06-25 08:15:00,2026-06-25 16:15:00,2026-06-25 08:15:00,2026-06-25 16:15:00,completed
1582,65,2,2026-06-25 16:45:00,2026-06-25 21:00:00,2026-06-25 16:45:00,2026-06-25 21:00:00,completed
1583,65,2,2026-06-07 14:00:00,2026-06-07 20:00:00,,,cancelled
1584,65,2,2026-06-26 08:30:00,2026-06-26 16:30:00,2026-06-26 08:30:00,2026-06-26 16:30:00,completed
1585,65,2,2026-06-26 16:30:00,2026-06-26 21:00:00,2026-06-26 16:30:00,2026-06-26 21:00:00,completed
1586,65,2,2026-06-27 08:00:00,2026-06-27 16:00:00,2026-06-27 08:00:00,2026-06-27 16:00:00,completed
1587,65,2,2026-06-27 16:00:00,2026-06-27 21:00:00,2026-06-27 16:00:00,2026-06-27 21:00:00,completed
1588,65,2,2026-06-28 08:00:00,2026-06-28 16:00:00,2026-06-28 08:00:00,2026-06-28 16:00:00,completed
1589,66,1,2026-03-31 16:30:00,2026-03-31 22:00:00,2026-03-31 16:30:00,2026-03-31 22:00:00,completed
1590,66,1,2026-04-01 08:00:00,2026-04-01 16:00:00,2026-04-01 08:00:00,2026-04-01 16:00:00,completed
1591,66,1,2026-04-01 16:15:00,2026-04-01 22:00:00,2026-04-01 16:15:00,2026-04-01 22:00:00,completed
1592,66,1,2026-04-02 08:00:00,2026-04-02 16:00:00,2026-04-02 08:00:00,2026-04-02 16:00:00,completed
1593,66,1,2026-04-02 16:00:00,2026-04-02 22:00:00,2026-04-02 16:00:00,2026-04-02 22:00:00,completed
1594,66,1,2026-05-08 08:15:00,2026-05-08 16:15:00,2026-05-08 08:15:00,2026-05-08 16:15:00,completed
1595,66,1,2026-04-03 08:15:00,2026-04-03 16:15:00,2026-04-03 08:15:00,2026-04-03 16:15:00,completed
1596,66,1,2026-04-03 16:45:00,2026-04-03 22:00:00,2026-04-03 16:45:00,2026-04-03 22:00:00,completed
1597,66,1,2026-04-04 08:00:00,2026-04-04 16:00:00,2026-04-04 08:00:00,2026-04-04 16:00:00,completed
1598,66,1,2026-04-04 16:30:00,2026-04-04 22:00:00,2026-04-04 16:30:00,2026-04-04 22:00:00,completed
1599,66,1,2026-04-05 08:00:00,2026-04-05 16:00:00,2026-04-05 08:00:00,2026-04-05 16:00:00,completed
1600,66,1,2026-04-05 16:00:00,2026-04-05 22:00:00,2026-04-05 16:00:00,2026-04-05 22:00:00,completed
1601,66,1,2026-04-06 08:15:00,2026-04-06 16:15:00,2026-04-06 08:15:00,2026-04-06 16:15:00,completed
1602,66,1,2026-04-06 16:30:00,2026-04-06 22:00:00,2026-04-06 16:30:00,2026-04-06 22:00:00,completed
1603,66,1,2025-11-16 17:00:00,2025-11-16 22:00:00,2025-11-16 17:00:00,2025-11-16 22:00:00,completed
1604,66,1,2026-05-29 16:30:00,2026-05-29 22:00:00,2026-05-29 16:30:00,2026-05-29 22:00:00,completed
1605,66,1,2026-04-07 08:00:00,2026-04-07 16:00:00,2026-04-07 08:00:00,2026-04-07 16:00:00,completed
1606,66,1,2025-11-17 08:00:00,2025-11-17 16:00:00,2025-11-17 08:00:00,2025-11-17 16:00:00,completed
1607,66,1,2026-04-07 16:00:00,2026-04-07 22:00:00,2026-04-07 16:00:00,2026-04-07 22:00:00,completed
1608,66,1,2026-04-08 08:00:00,2026-04-08 16:00:00,2026-04-08 08:00:00,2026-04-08 16:00:00,completed
1609,66,1,2026-05-30 08:15:00,2026-05-30 16:15:00,2026-05-30 08:15:00,2026-05-30 16:15:00,completed
1610,66,1,2026-05-30 17:15:00,2026-05-30 22:00:00,2026-05-30 17:15:00,2026-05-30 22:00:00,completed
1611,66,1,2026-04-08 16:15:00,2026-04-08 22:00:00,2026-04-08 16:15:00,2026-04-08 22:00:00,completed
1612,66,1,2026-05-31 08:00:00,2026-05-31 16:00:00,2026-05-31 08:00:00,2026-05-31 16:00:00,completed
1613,66,1,2026-04-09 08:30:00,2026-04-09 16:30:00,2026-04-09 08:30:00,2026-04-09 16:30:00,completed
1614,66,1,2026-05-31 16:00:00,2026-05-31 22:00:00,2026-05-31 16:00:00,2026-05-31 22:00:00,completed
1615,66,1,2026-06-01 08:00:00,2026-06-01 16:00:00,2026-06-01 08:00:00,2026-06-01 16:00:00,completed
1616,66,1,2026-04-09 16:30:00,2026-04-09 22:00:00,2026-04-09 16:30:00,2026-04-09 22:00:00,completed
1617,66,1,2026-04-10 08:00:00,2026-04-10 16:00:00,2026-04-10 08:00:00,2026-04-10 16:00:00,completed
1618,67,1,2026-04-10 16:15:00,2026-04-10 22:00:00,2026-04-10 16:15:00,2026-04-10 22:00:00,completed
1619,67,1,2026-06-01 16:15:00,2026-06-01 22:00:00,2026-06-01 16:15:00,2026-06-01 22:00:00,completed
1620,67,1,2026-05-08 16:15:00,2026-05-08 22:00:00,2026-05-08 16:15:00,2026-05-08 22:00:00,completed
1621,67,1,2026-04-11 08:15:00,2026-04-11 16:15:00,2026-04-11 08:15:00,2026-04-11 16:15:00,completed
1622,67,1,2026-04-11 16:30:00,2026-04-11 22:00:00,2026-04-11 16:30:00,2026-04-11 22:00:00,completed
1623,67,1,2026-04-12 08:15:00,2026-04-12 16:15:00,2026-04-12 08:15:00,2026-04-12 16:15:00,completed
1624,67,1,2026-04-12 16:15:00,2026-04-12 22:00:00,2026-04-12 16:15:00,2026-04-12 22:00:00,completed
1625,67,1,2026-04-13 08:45:00,2026-04-13 16:45:00,2026-04-13 08:45:00,2026-04-13 16:45:00,completed
1626,67,1,2026-04-13 17:00:00,2026-04-13 22:00:00,2026-04-13 17:00:00,2026-04-13 22:00:00,completed
1627,67,1,2026-04-14 08:45:00,2026-04-14 16:45:00,2026-04-14 08:45:00,2026-04-14 16:45:00,completed
1628,67,1,2026-04-14 16:45:00,2026-04-14 22:00:00,2026-04-14 16:45:00,2026-04-14 22:00:00,completed
1629,67,1,2026-04-15 08:00:00,2026-04-15 16:00:00,2026-04-15 08:00:00,2026-04-15 16:00:00,completed
1630,67,1,2026-04-15 16:15:00,2026-04-15 22:00:00,2026-04-15 16:15:00,2026-04-15 22:00:00,completed
1631,67,1,2026-04-16 08:00:00,2026-04-16 16:00:00,2026-04-16 08:00:00,2026-04-16 16:00:00,completed
1632,67,1,2026-04-16 16:45:00,2026-04-16 22:00:00,2026-04-16 16:45:00,2026-04-16 22:00:00,completed
1633,67,1,2026-04-17 08:15:00,2026-04-17 16:15:00,2026-04-17 08:15:00,2026-04-17 16:15:00,completed
1634,67,1,2026-04-17 16:45:00,2026-04-17 22:00:00,2026-04-17 16:45:00,2026-04-17 22:00:00,completed
1635,67,1,2026-04-18 08:00:00,2026-04-18 16:00:00,2026-04-18 08:00:00,2026-04-18 16:00:00,completed
1636,67,1,2026-04-18 16:45:00,2026-04-18 22:00:00,2026-04-18 16:45:00,2026-04-18 22:00:00,completed
1637,67,1,2026-04-19 08:00:00,2026-04-19 16:00:00,2026-04-19 08:00:00,2026-04-19 16:00:00,completed
1638,67,1,2026-04-19 16:45:00,2026-04-19 22:00:00,2026-04-19 16:45:00,2026-04-19 22:00:00,completed
1639,67,1,2026-04-20 08:00:00,2026-04-20 16:00:00,2026-04-20 08:00:00,2026-04-20 16:00:00,completed
1640,67,1,2026-04-20 16:00:00,2026-04-20 22:00:00,2026-04-20 16:00:00,2026-04-20 22:00:00,completed
1641,67,1,2026-06-02 08:00:00,2026-06-02 16:00:00,2026-06-02 08:00:00,2026-06-02 16:00:00,completed
1642,67,1,2026-04-21 08:15:00,2026-04-21 16:15:00,2026-04-21 08:15:00,2026-04-21 16:15:00,completed
1643,67,1,2026-04-21 16:45:00,2026-04-21 22:00:00,2026-04-21 16:45:00,2026-04-21 22:00:00,completed
1644,67,1,2026-04-22 08:00:00,2026-04-22 16:00:00,2026-04-22 08:00:00,2026-04-22 16:00:00,completed
1645,67,1,2026-04-22 16:30:00,2026-04-22 22:00:00,2026-04-22 16:30:00,2026-04-22 22:00:00,completed
1646,67,1,2026-04-23 08:00:00,2026-04-23 16:00:00,2026-04-23 08:00:00,2026-04-23 16:00:00,completed
1647,67,1,2026-04-23 16:00:00,2026-04-23 22:00:00,2026-04-23 16:00:00,2026-04-23 22:00:00,completed
1648,67,1,2026-04-24 08:00:00,2026-04-24 16:00:00,2026-04-24 08:00:00,2026-04-24 16:00:00,completed
1649,67,1,2026-04-24 16:00:00,2026-04-24 22:00:00,2026-04-24 16:00:00,2026-04-24 22:00:00,completed
1650,67,1,2026-04-25 08:15:00,2026-04-25 16:15:00,2026-04-25 08:15:00,2026-04-25 16:15:00,completed
1651,67,1,2026-04-25 16:15:00,2026-04-25 22:00:00,2026-04-25 16:15:00,2026-04-25 22:00:00,completed
1652,67,1,2026-04-26 08:00:00,2026-04-26 16:00:00,2026-04-26 08:00:00,2026-04-26 16:00:00,completed
1653,68,2,2026-06-28 16:15:00,2026-06-28 21:00:00,2026-06-28 16:15:00,2026-06-28 21:00:00,completed
1654,68,2,2026-06-29 08:00:00,2026-06-29 16:00:00,2026-06-29 08:00:00,2026-06-29 16:00:00,completed
1655,68,2,2026-06-29 16:00:00,2026-06-29 21:00:00,2026-06-29 16:00:00,2026-06-29 21:00:00,completed
1656,68,2,2026-06-30 08:00:00,2026-06-30 16:00:00,2026-06-30 08:00:00,2026-06-30 16:00:00,completed
1657,68,2,2026-06-30 16:00:00,2026-06-30 21:00:00,2026-06-30 16:00:00,2026-06-30 21:00:00,completed
1658,68,2,2026-07-01 08:00:00,2026-07-01 16:00:00,2026-07-01 08:00:00,2026-07-01 16:00:00,completed
1659,68,2,2026-07-01 16:30:00,2026-07-01 21:00:00,2026-07-01 16:30:00,2026-07-01 21:00:00,completed
1660,68,2,2026-07-02 08:30:00,2026-07-02 16:30:00,2026-07-02 08:30:00,2026-07-02 16:30:00,completed
1661,68,2,2026-07-02 16:45:00,2026-07-02 21:00:00,2026-07-02 16:45:00,2026-07-02 21:00:00,completed
1662,68,2,2026-07-03 08:00:00,2026-07-03 16:00:00,2026-07-03 08:00:00,2026-07-03 16:00:00,completed
1663,68,2,2026-07-03 16:00:00,2026-07-03 21:00:00,2026-07-03 16:00:00,2026-07-03 21:00:00,completed
1664,68,2,2026-07-04 08:00:00,2026-07-04 16:00:00,2026-07-04 08:00:00,2026-07-04 16:00:00,completed
1665,68,2,2026-07-04 16:00:00,2026-07-04 21:00:00,2026-07-04 16:00:00,2026-07-04 21:00:00,completed
1666,68,2,2026-07-05 08:00:00,2026-07-05 16:00:00,2026-07-05 08:00:00,2026-07-05 16:00:00,completed
1667,68,2,2026-07-05 16:15:00,2026-07-05 21:00:00,2026-07-05 16:15:00,2026-07-05 21:00:00,completed
1668,68,2,2026-07-06 08:00:00,2026-07-06 16:00:00,2026-07-06 08:00:00,2026-07-06 16:00:00,completed
1669,68,2,2026-07-06 16:00:00,2026-07-06 21:00:00,2026-07-06 16:00:00,2026-07-06 21:00:00,completed
1670,68,2,2025-11-24 08:00:00,2025-11-24 16:00:00,2025-11-24 08:00:00,2025-11-24 16:00:00,completed
1671,68,2,2025-11-24 16:00:00,2025-11-24 21:00:00,2025-11-24 16:00:00,2025-11-24 21:00:00,completed
1672,68,2,2025-11-25 08:45:00,2025-11-25 16:45:00,2025-11-25 08:45:00,2025-11-25 16:45:00,completed
1673,68,2,2025-11-25 17:00:00,2025-11-25 21:00:00,2025-11-25 17:00:00,2025-11-25 21:00:00,completed
1674,68,2,2026-07-07 08:15:00,2026-07-07 16:15:00,2026-07-07 08:15:00,2026-07-07 16:15:00,completed
1675,68,2,2026-07-07 16:15:00,2026-07-07 21:00:00,2026-07-07 16:15:00,2026-07-07 21:00:00,completed
1676,68,2,2026-07-08 08:00:00,2026-07-08 16:00:00,2026-07-08 08:00:00,2026-07-08 16:00:00,completed
1677,68,2,2026-02-03 13:00:00,2026-02-03 21:00:00,,,cancelled
1678,68,2,2026-07-08 16:15:00,2026-07-08 21:00:00,2026-07-08 16:15:00,2026-07-08 21:00:00,completed
1679,68,2,2026-07-09 09:15:00,2026-07-09 17:15:00,2026-07-09 09:15:00,2026-07-09 17:15:00,completed
1680,13,2,2026-07-09 17:00:00,2026-07-09 21:00:00,2026-07-09 17:00:00,2026-07-09 21:00:00,completed
1681,68,2,2026-06-18 09:00:00,2026-06-18 17:00:00,,,cancelled
1682,68,2,2026-07-10 08:30:00,2026-07-10 16:30:00,2026-07-10 08:30:00,2026-07-10 16:30:00,completed
1683,68,2,2026-07-10 17:00:00,2026-07-10 21:00:00,2026-07-10 17:00:00,2026-07-10 21:00:00,completed
1684,69,3,2026-07-25 12:00:00,2026-07-25 16:00:00,2026-07-25 12:03:00,2026-07-25 16:14:00,completed
1685,69,3,2026-02-21 10:00:00,2026-02-21 14:00:00,2026-02-21 10:18:00,2026-02-21 14:04:00,completed
1686,69,3,2026-07-24 13:00:00,2026-07-24 19:00:00,,,cancelled
1687,69,3,2026-03-17 14:00:00,2026-03-17 20:00:00,2026-03-17 13:51:00,2026-03-17 19:54:00,completed
1688,69,3,2025-11-03 13:00:00,2025-11-03 21:00:00,2025-11-03 13:10:00,2025-11-03 21:00:00,completed
1689,69,3,2026-01-18 12:00:00,2026-01-18 20:00:00,2026-01-18 12:07:00,2026-01-18 20:17:00,completed
1690,69,3,2026-01-31 13:00:00,2026-01-31 19:00:00,2026-01-31 13:12:00,2026-01-31 18:50:00,completed
1691,69,3,2025-11-27 09:00:00,2025-11-27 13:00:00,2025-11-27 09:00:00,2025-11-27 12:59:00,completed
1692,69,3,2026-05-25 14:00:00,2026-05-25 20:00:00,2026-05-25 14:01:00,2026-05-25 19:51:00,completed
1693,69,3,2026-01-25 10:00:00,2026-01-25 14:00:00,2026-01-25 10:06:00,2026-01-25 13:59:00,completed
1694,69,3,2026-01-26 11:00:00,2026-01-26 17:00:00,,,cancelled
1695,69,3,2026-01-26 10:00:00,2026-01-26 18:00:00,2026-01-26 09:59:00,2026-01-26 18:14:00,completed
1696,69,3,2026-02-18 10:00:00,2026-02-18 14:00:00,2026-02-18 10:19:00,2026-02-18 14:17:00,completed
1697,69,3,2026-01-21 09:00:00,2026-01-21 13:00:00,2026-01-21 09:16:00,2026-01-21 13:14:00,completed
1698,69,3,2026-04-19 09:00:00,2026-04-19 15:00:00,,,cancelled
1699,69,3,2025-11-24 09:00:00,2025-11-24 17:00:00,2025-11-24 09:00:00,2025-11-24 17:00:00,completed
1700,69,3,2025-12-17 10:00:00,2025-12-17 18:00:00,2025-12-17 09:57:00,2025-12-17 18:07:00,completed
1701,69,3,2026-02-04 12:00:00,2026-02-04 16:00:00,2026-02-04 12:00:00,2026-02-04 15:56:00,completed
1702,69,3,2026-05-21 13:00:00,2026-05-21 21:00:00,2026-05-21 13:01:00,2026-05-21 21:00:00,completed
1703,69,3,2026-01-22 11:00:00,2026-01-22 19:00:00,2026-01-22 11:11:00,2026-01-22 19:13:00,completed
1704,69,3,2026-04-17 09:00:00,2026-04-17 13:00:00,2026-04-17 09:00:00,2026-04-17 12:48:00,completed
1705,69,3,2025-11-24 17:00:00,2025-11-24 21:00:00,2025-11-24 17:00:00,2025-11-24 21:00:00,completed
1706,69,3,2026-07-20 13:00:00,2026-07-20 17:00:00,,,cancelled
1707,70,3,2025-12-18 09:00:00,2025-12-18 13:00:00,2025-12-18 09:00:00,2025-12-18 13:21:00,completed
1708,70,3,2026-03-28 09:00:00,2026-03-28 15:00:00,2026-03-28 09:00:00,2026-03-28 15:14:00,completed
1709,70,3,2026-05-22 11:00:00,2026-05-22 17:00:00,2026-05-22 11:15:00,2026-05-22 16:54:00,completed
1710,70,3,2026-05-17 11:00:00,2026-05-17 19:00:00,2026-05-17 11:19:00,2026-05-17 18:53:00,completed
1711,70,3,2026-03-28 12:00:00,2026-03-28 20:00:00,,,cancelled
1712,70,3,2026-01-06 09:00:00,2026-01-06 13:00:00,,,cancelled
1713,70,3,2026-02-19 14:00:00,2026-02-19 18:00:00,2026-02-19 14:14:00,2026-02-19 18:12:00,completed
1714,70,3,2026-05-06 10:00:00,2026-05-06 18:00:00,,,cancelled
1715,70,3,2025-12-05 09:00:00,2025-12-05 13:00:00,2025-12-05 09:00:00,2025-12-05 13:00:00,completed
1716,70,3,2026-06-20 10:00:00,2026-06-20 18:00:00,2026-06-20 10:16:00,2026-06-20 17:54:00,completed
1717,70,3,2026-04-26 10:00:00,2026-04-26 16:00:00,2026-04-26 09:53:00,2026-04-26 15:52:00,completed
1718,70,3,2026-05-25 10:00:00,2026-05-25 14:00:00,2026-05-25 10:02:00,2026-05-25 14:07:00,completed
1719,70,3,2026-06-24 13:00:00,2026-06-24 21:00:00,,,cancelled
1720,70,3,2026-06-22 10:00:00,2026-06-22 14:00:00,2026-06-22 10:08:00,2026-06-22 14:03:00,completed
1721,70,3,2026-06-20 11:00:00,2026-06-20 19:00:00,,,cancelled
1722,70,3,2026-02-07 12:00:00,2026-02-07 20:00:00,2026-02-07 12:02:00,2026-02-07 20:14:00,completed
1723,70,3,2026-04-03 09:00:00,2026-04-03 15:00:00,2026-04-03 09:02:00,2026-04-03 15:19:00,completed
1724,70,3,2025-11-05 09:00:00,2025-11-05 15:00:00,2025-11-05 09:00:00,2025-11-05 14:55:00,completed
1725,70,3,2026-07-17 12:00:00,2026-07-17 20:00:00,2026-07-17 11:53:00,2026-07-17 20:07:00,completed
1726,70,3,2026-03-04 09:00:00,2026-03-04 13:00:00,2026-03-04 09:00:00,2026-03-04 13:09:00,completed
1727,70,3,2026-01-07 12:00:00,2026-01-07 20:00:00,2026-01-07 11:59:00,2026-01-07 20:00:00,completed
1728,70,3,2025-11-16 12:00:00,2025-11-16 20:00:00,2025-11-16 12:04:00,2025-11-16 20:07:00,completed
1729,70,3,2026-06-18 11:00:00,2026-06-18 15:00:00,2026-06-18 11:05:00,2026-06-18 14:53:00,completed
1730,70,3,2026-02-18 14:00:00,2026-02-18 20:00:00,2026-02-18 14:03:00,2026-02-18 20:10:00,completed
1731,70,3,2025-12-06 12:00:00,2025-12-06 20:00:00,,,cancelled
1732,71,3,2026-07-03 12:00:00,2026-07-03 18:00:00,,,cancelled
1733,71,3,2026-03-31 09:00:00,2026-03-31 17:00:00,2026-03-31 09:00:00,2026-03-31 17:13:00,completed
1734,71,3,2025-12-29 09:00:00,2025-12-29 13:00:00,2025-12-29 09:15:00,2025-12-29 13:10:00,completed
1735,71,3,2025-11-23 11:00:00,2025-11-23 15:00:00,2025-11-23 10:57:00,2025-11-23 15:16:00,completed
1736,71,3,2026-05-31 11:00:00,2026-05-31 15:00:00,2026-05-31 11:03:00,2026-05-31 14:55:00,completed
1737,71,3,2025-11-07 09:00:00,2025-11-07 15:00:00,2025-11-07 09:07:00,2025-11-07 15:00:00,completed
1738,71,3,2026-05-25 13:00:00,2026-05-25 17:00:00,2026-05-25 13:07:00,2026-05-25 16:59:00,completed
1739,71,3,2026-07-25 11:00:00,2026-07-25 19:00:00,2026-07-25 11:15:00,2026-07-25 18:59:00,completed
1740,71,3,2026-03-16 09:00:00,2026-03-16 13:00:00,2026-03-16 09:00:00,2026-03-16 13:14:00,completed
1741,71,3,2026-05-24 09:00:00,2026-05-24 13:00:00,2026-05-24 09:00:00,2026-05-24 13:21:00,completed
1742,71,3,2026-01-19 09:00:00,2026-01-19 15:00:00,2026-01-19 09:00:00,2026-01-19 15:20:00,completed
1743,71,3,2026-06-18 13:00:00,2026-06-18 21:00:00,2026-06-18 13:05:00,2026-06-18 21:00:00,completed
1744,71,3,2026-04-05 12:00:00,2026-04-05 16:00:00,2026-04-05 12:00:00,2026-04-05 16:16:00,completed
1745,71,3,2025-11-23 11:00:00,2025-11-23 17:00:00,,,cancelled
